h,creal,cimag,condition
0.032258064516129115,0.23742151509967824,0.0037577835795414355,161.4809887026154
0.015873015873015928,0.23751860122701554,0.0037405475478170737,328.1091927402984
0.007874015748031593,0.23752598475951858,0.0037397259161736055,660.8574427508987
0.0039215686274510775,0.237526457475234,0.00373967416429667,1326.2868943616127
0.00195694716242667,0.2375264869018732,0.0037396709198504077,2657.1371825940373
0.0009775171065494748,0.23752649024072928,0.0037396839678442034,5318.836333472821
0.0004885197850513778,0.23752648679155747,0.0037396602069520945,10642.234527146704
