 (6.684625898412990264e-01-9.960480270997505992e-01j)
 (6.686831349927737644e-01-9.312539568969713244e-01j)
 (6.689373793585354777e-01-8.685073600456845178e-01j)
 (6.692312497536500038e-01-8.077729552345512820e-01j)
 (6.695716424876598794e-01-7.490152002373451356e-01j)
 (9.646422726112628965e-01-3.518634047478370885e-02j)
 (6.699668529086004742e-01-6.921987864162727488e-01j)
 (9.363504031652446491e-01-6.325016576043876460e-02j)
 (6.704266197400773342e-01-6.372867900509133765e-01j)
 (9.080521859816661490e-01-9.130866266338391601e-02j)
 (6.709617503413742856e-01-5.842430214415885725e-01j)
 (8.797464232301391851e-01-1.193614007113163455e-01j)
 (8.514319086431851868e-01-1.474081213301075555e-01j)
 (6.715865872545431214e-01-5.330288933865175993e-01j)
 (8.231074874408179642e-01-1.754487597338020011e-01j)
 (6.723188185665739391e-01-4.836045639464587320e-01j)
 (7.947723934758017528e-01-2.034836510110996088e-01j)
 (6.731997126510985696e-01-4.359245190335909181e-01j)
 (7.664265324095529408e-01-2.315184775760338598e-01j)
 (7.380191898459486088e-01-2.596002261665141808e-01j)
 (6.744999878661235293e-01-3.898071753164486508e-01j)
 (7.087345214065150500e-01-2.875331749625527067e-01j)
 (6.776388796999506248e-01-3.436097482184686247e-01j)
 (6.827326676049033649e-01-3.073622100259293943e-01j)
 (6.359782855277391622e-01-3.248323452240346465e-01j)
 (5.871415971742895978e-01-2.669091714832392270e-01j)
 (5.128676592056246042e-01-2.864039391554270564e-01j)
 (4.748693008620107348e-01-2.085960768372191465e-01j)
 (3.684938555003413052e-01-2.387282093546152506e-01j)
 (3.490928654000475806e-01-1.244535870314461556e-01j)
 (1.900680933398848083e-01-1.828043376150889354e-01j)
 (2.375186012270409097e-01+3.740547547994128690e-03j)
